@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE classe {dog}
@DATA
5.173E0,3.822E-2,2.563E-3,1.729E2,1.616E-3,6.57E-2,0E0,1.146E1,0E0,0E0,0E0,2.039E1,5.412E0,3.895E0,1.707E0,3.107E0,2.337E0,2.088E0,2.35E0,2.756E0,1.923E0,2.921E0,5.85E0,3.684E0,1.702E-2,5.063E-2,2.922E-1,1.628E-1,2.082E-1,1.566E-1,1.105E-1,1.245E-1,1.21E-1,0E0,1.579E-1,4.5E0,2.753E2,4.589E4,9.397E6,2.074E1,1.183E-1,1.196E-3,1.704E3,2.018E-3,7.966E-2,0E0,4.559E1,0E0,0E0,0E0,-1.37E2,1.361E1,-1.378E1,-1.461E0,-6.94E-1,1.037E0,-1.12E0,9.135E-1,-4.872E0,-1.045E0,-2.851E0,-6.001E0,-9.281E-1,-9.562E-1,8.979E-1,-2.215E-1,-2.646E-1,1.843E-1,2.205E-2,9.596E-2,5.276E-2,4.743E-2,0E0,1.637E-1,2.928E1,8.678E2,1.114E5,2.177E7,dog
5.198E0,4.156E-2,4.369E-3,2.309E2,2.023E-3,6.876E-2,0E0,1.191E1,0E0,0E0,0E0,2.053E1,7.021E0,4.426E0,2.127E0,3.302E0,2.346E0,2.523E0,2.308E0,2.679E0,2.147E0,2.429E0,6.726E0,2.631E0,1.665E-2,9.516E-2,2.965E-1,1.565E-1,2.164E-1,1.476E-1,9.998E-2,1.135E-1,1.098E-1,0E0,1.589E-1,5.268E0,3.768E2,4.553E4,8.323E6,2.109E1,1.17E-1,1.672E-3,1.686E3,2.091E-3,7.959E-2,0E0,4.601E1,0E0,0E0,0E0,-1.406E2,1.416E1,-1.42E1,-1.588E0,-1.1E0,9.077E-1,8.509E-2,1.922E-1,-4.527E0,2.885E-1,-2.077E0,-6.541E0,-5.006E-1,-9.542E-1,8.865E-1,-1.912E-1,-1.732E-1,7.563E-2,6.729E-2,1.141E-1,9.074E-2,4.726E-2,0E0,1.549E-1,2.827E1,6.934E2,7.799E4,1.465E7,dog
5.296E0,3.296E-2,1.798E-3,2.084E2,1.549E-3,6.142E-2,2.334E-2,1.156E1,0E0,0E0,0E0,1.95E1,7.062E0,3.937E0,3.357E0,1.881E0,2.394E0,2.59E0,2.396E0,2.496E0,2.79E0,3.042E0,4.599E0,4.687E0,1.885E-2,7.129E-2,2.879E-1,1.918E-1,1.616E-1,1.065E-1,1.006E-1,1.056E-1,8.919E-2,0E0,1.533E-1,5.689E0,2.561E2,3.818E4,8.042E6,2.129E1,1.142E-1,7.771E-4,1.692E3,1.77E-3,6.932E-2,6.773E-1,4.508E1,0E0,0E0,0E0,-1.446E2,1.351E1,-1.385E1,-2.548E0,-1.646E0,8.277E-1,-1.466E0,2.162E0,-3.869E0,-2.218E0,-1.163E0,-6.357E0,-2.553E0,-9.554E-1,8.92E-1,-5.993E-2,-1.612E-1,2.671E-2,-1.942E-2,6.436E-2,7.42E-2,1.083E-1,0E0,1.349E-1,2.854E1,7.702E2,9.663E4,1.842E7,dog
6.199E0,5.062E-2,1.862E-3,2.702E2,1.61E-3,6.745E-2,0E0,1.3E1,0E0,0E0,0E0,2.683E1,9.01E0,3.177E0,2.351E0,2.86E0,2.83E0,2.105E0,2.388E0,3.016E0,2.285E0,2.936E0,5.972E0,2.642E0,2.286E-2,5.293E-2,2.522E-1,1.995E-1,1.837E-1,1.342E-1,1.096E-1,9.415E-2,1.307E-1,0E0,1.665E-1,8.74E0,4.282E2,3.454E4,7.239E6,2.137E1,1.2E-1,8.554E-4,1.692E3,1.549E-3,6.299E-2,0E0,4.77E1,0E0,0E0,0E0,-1.444E2,8.992E0,-1.221E1,-6.396E-1,-2.048E0,2.599E-1,8.825E-1,2.472E0,-5.714E0,-1.508E0,-2.604E0,-3.286E0,-2.212E-1,-9.51E-1,8.607E-1,-2.553E-1,-1.529E-1,1.956E-1,5.017E-2,9.858E-2,1.11E-1,1.473E-1,0E0,1.336E-1,3.281E1,9.981E2,1.098E5,2.08E7,dog
2.402E0,3.162E-2,1.502E-3,1.593E2,1.531E-3,5.555E-2,7.606E-2,7.125E0,0E0,0E0,0E0,1.094E1,3.558E0,2.472E0,2.227E0,2.995E0,2.176E0,1.842E0,1.859E0,3.44E0,2.943E0,2.09E0,3.606E0,3.021E0,9.528E-3,4.487E-2,2.965E-1,1.249E-1,1.314E-1,1.084E-1,1.124E-1,8.792E-2,7.667E-2,0E0,9.172E-2,2.751E0,1.222E2,1.458E4,2.851E6,1.954E1,9.497E-2,6.179E-4,1.772E3,3.202E-3,1.207E-1,4.734E-1,3.945E1,0E0,0E0,0E0,-1.373E2,1.197E1,-1.468E1,-1.582E0,-4.361E0,-1.332E-1,-1.4E0,5.083E-1,-6.681E0,-6.748E0,-2.698E0,-9.67E0,1.462E0,-9.645E-1,9.013E-1,-5.399E-2,-8.294E-2,5.418E-2,7.479E-2,1.389E-1,1.446E-1,1.195E-1,0E0,1.765E-1,2.674E1,5.934E2,6.412E4,1.138E7,dog
3.805E0,4.306E-2,1.232E-3,1.637E2,9.407E-4,3.582E-2,3.388E-2,1.043E1,0E0,0E0,0E0,1.15E1,4.618E0,2.188E0,2.448E0,2.327E0,1.985E0,2.648E0,2.276E0,2.829E0,3.446E0,3.297E0,5.156E0,4.56E0,1.586E-2,4.254E-2,3.059E-1,1.516E-1,1.537E-1,9.578E-2,1.267E-1,8.877E-2,8.226E-2,0E0,9.218E-2,3.879E0,1.499E2,2.014E4,4.137E6,2.1E1,1.169E-1,5.446E-4,1.688E3,2.077E-3,8.024E-2,5.488E-1,4.387E1,0E0,0E0,0E0,-1.4E2,1.184E1,-1.563E1,-1.744E0,-1.762E0,-2.22E0,-3.187E0,1.998E0,-6.16E0,-5.46E0,-2.322E0,-8.039E0,1.178E0,-9.567E-1,8.999E-1,-2.019E-1,-1.826E-1,6.304E-2,7.053E-2,1.453E-1,1.319E-1,1.391E-1,0E0,1.408E-1,2.871E1,6.804E2,7.706E4,1.436E7,dog
3.947E0,2.429E-2,2.061E-3,2.188E2,1.575E-3,6.15E-2,4.092E-2,1.033E1,0E0,0E0,0E0,1.852E1,4.841E0,4.367E0,2.046E0,2.655E0,2.076E0,2.509E0,1.889E0,2.013E0,2.296E0,2.128E0,5.169E0,3.874E0,1.277E-2,6.257E-2,2.512E-1,1.322E-1,1.934E-1,1.179E-1,9.327E-2,9.375E-2,8.946E-2,0E0,1.417E-1,4.721E0,3.686E2,3.878E4,7.618E6,1.979E1,1.106E-1,1.112E-3,1.634E3,2.493E-3,9.686E-2,6.12E-1,4.379E1,0E0,0E0,0E0,-1.293E2,1.233E1,-1.357E1,-1.719E0,-2.247E0,-3.146E-2,-1.753E0,1.681E0,-4.746E0,-2.113E0,-2.058E0,-6.533E0,5.62E-1,-9.601E-1,8.849E-1,-2.04E-1,-1.584E-1,1.354E-1,1.316E-2,4.693E-2,3.566E-2,1.01E-1,0E0,1.993E-1,2.927E1,7.987E2,9.151E4,1.709E7,dog
6.148E0,3.129E-2,2.671E-3,2.22E2,1.779E-3,6.703E-2,0E0,1.308E1,0E0,0E0,0E0,1.978E1,5.453E0,4.549E0,3.061E0,2.553E0,2.783E0,3.689E0,2.681E0,3.064E0,3.024E0,3.226E0,3.472E0,2.722E0,2.444E-2,5.073E-2,2.641E-1,1.55E-1,1.668E-1,1.506E-1,9.926E-2,1.154E-1,9.416E-2,0E0,1.567E-1,5.989E0,4.386E2,6.189E4,1.217E7,2.35E1,1.261E-1,1.747E-3,1.514E3,2.208E-3,8.556E-2,0E0,5.112E1,0E0,0E0,0E0,-1.346E2,1.241E1,-1.629E1,-1.354E0,-2.19E0,-7.95E-1,-3.252E0,2.429E0,-5.015E0,2.98E-1,-2.873E0,-3.487E0,3.506E-1,-9.465E-1,8.989E-1,-2.387E-2,-3.634E-1,7.379E-2,6.327E-2,5.44E-2,3.054E-2,1.53E-1,0E0,1.864E-1,3.301E1,1.175E3,1.654E5,3.211E7,dog
1.003E1,9.802E-2,4.645E-3,1.66E2,2.342E-3,8.932E-2,7.184E-2,2.672E1,0E0,0E0,0E0,3.944E1,7.159E0,9.7E0,3.458E0,4.206E0,2.664E0,2.842E0,3.187E0,2.378E0,2.686E0,2.685E0,2.307E0,2.612E0,8.251E-2,3.14E-1,3.14E-1,2.186E-1,1.569E-1,1.599E-1,1.25E-1,1.037E-1,1.323E-1,0E0,1.81E-1,1.372E1,1.334E3,8.494E4,1.698E7,2.152E1,1.198E-1,2.275E-3,1.516E3,1.823E-3,7.27E-2,6.746E-1,5.01E1,0E0,0E0,0E0,-1.584E2,6.559E0,-1.107E1,-3.498E0,-4.673E0,-1.711E0,-9.087E-1,9.034E-1,2.074E0,-1.106E-1,-5.082E-1,-3.121E-1,-6.458E-1,-9.351E-1,7.324E-1,-1.188E-1,9.368E-3,-4.251E-3,1.625E-1,8.751E-2,2.877E-2,1.199E-2,0E0,1.424E-1,3.834E1,1.729E3,1.605E5,2.872E7,dog
6.599E0,4.579E-2,2.024E-3,2.576E2,1.293E-3,5.017E-2,0E0,1.52E1,0E0,0E0,0E0,1.928E1,5.709E0,6.88E0,2.937E0,2.265E0,3.267E0,3.535E0,3.651E0,5.177E0,4.526E0,4.05E0,4.692E0,3.382E0,2.071E-2,1.385E-1,3.087E-1,1.328E-1,1.452E-1,1.006E-1,1.776E-1,1.359E-1,1.128E-1,0E0,1.301E-1,5.885E0,5.656E2,7.129E4,1.335E7,2.144E1,1.237E-1,8.169E-4,1.596E3,1.911E-3,7.356E-2,0E0,4.556E1,0E0,0E0,0E0,-1.433E2,1.012E1,-1.512E1,-1.794E0,-2.292E0,-1.119E0,-3.673E0,1.728E0,-6.289E0,-2.048E0,-1.21E0,-5.395E0,2.148E0,-9.521E-1,8.569E-1,-1.991E-1,-2.088E-1,1.063E-1,9.493E-2,6.771E-2,6.042E-2,1.226E-1,0E0,1.429E-1,3.141E1,1.034E3,1.302E5,2.447E7,dog
5.665E0,3.67E-2,2.849E-3,2.012E2,1.379E-3,5.251E-2,0E0,1.227E1,0E0,0E0,0E0,1.759E1,5.068E0,5.883E0,2.89E0,2.992E0,2.804E0,2.935E0,2.513E0,2.309E0,3.283E0,2.755E0,5.565E0,3.086E0,1.954E-2,5.784E-2,2.946E-1,1.215E-1,1.381E-1,1.058E-1,2.082E-1,1.587E-1,1.243E-1,0E0,1.298E-1,6.584E0,3.891E2,5.35E4,1.018E7,1.762E1,8.153E-2,1.103E-3,1.683E3,3.229E-3,1.224E-1,0E0,3.728E1,0E0,0E0,0E0,-1.334E2,1.317E1,-1.112E1,-5.237E-1,-3.266E0,-1.337E0,-8.107E-1,6.722E-1,-5.056E0,-4.687E0,-3.06E0,-7.954E0,4.942E-1,-9.671E-1,8.805E-1,-5.468E-2,-1.184E-1,7.596E-2,5.747E-2,1.403E-1,1.509E-1,8.914E-2,0E0,2.015E-1,2.711E1,9.115E2,1.156E5,2.152E7,dog
5.763E0,4.136E-2,4.26E-3,2.491E2,1.802E-3,6.728E-2,0E0,1.275E1,0E0,0E0,0E0,1.72E1,5.348E0,5.46E0,2.325E0,2.87E0,2.768E0,3.026E0,2.576E0,2.754E0,3.054E0,2.274E0,6.004E0,3.083E0,1.996E-2,9.268E-2,2.648E-1,1.605E-1,1.106E-1,1.059E-1,1.323E-1,9.906E-2,1.129E-1,0E0,1.534E-1,5.39E0,3.309E2,5.037E4,1.004E7,1.831E1,9.238E-2,1.791E-3,1.743E3,3.523E-3,1.354E-1,0E0,3.807E1,0E0,0E0,0E0,-1.305E2,1.388E1,-1.239E1,-1.811E0,-1.444E0,2.348E-1,-2.228E0,1.839E0,-4.385E0,-2.663E0,-4.004E0,-8.435E0,-1.799E0,-9.656E-1,8.668E-1,5.62E-2,-1.245E-1,6.45E-2,5.389E-2,3.688E-2,4.729E-2,7.505E-2,0E0,2.278E-1,2.749E1,9.288E2,1.261E5,2.416E7,dog
3.162E0,2.473E-2,1.452E-3,1.869E2,2.148E-3,7.968E-2,1.921E-2,9.706E0,0E0,0E0,0E0,1.275E1,5.052E0,2.645E0,1.999E0,2.869E0,1.731E0,2.162E0,1.98E0,2.072E0,4.76E0,3.869E0,2.525E0,3.09E0,8.277E-3,8.287E-2,3.205E-1,1.351E-1,1.724E-1,1.15E-1,1.281E-1,8.628E-2,8.908E-2,0E0,1.336E-1,2.392E0,2.206E2,2.786E4,5.021E6,1.567E1,8.028E-2,1.262E-3,1.818E3,6.603E-3,2.499E-1,5.14E-1,3.284E1,0E0,0E0,0E0,-1.217E2,1.898E1,-1.312E1,-1.161E0,-9.135E-1,-2.699E0,-5.821E0,1.861E0,-4.97E0,-9.437E0,-1.85E0,-7.955E0,1.255E0,-9.733E-1,8.74E-1,-1.898E-1,-1.744E-1,1.517E-2,4.783E-2,1.603E-1,1.267E-1,8.514E-2,0E0,3.828E-1,2.376E1,5.639E2,6.411E4,1.195E7,dog
1.678E1,7.514E-2,4.433E-3,1.872E2,2.088E-3,8.16E-2,4.216E-2,3.036E1,5.93E1,5.242E0,7.362E-4,2.917E1,1.162E1,5.922E0,3.882E0,3.101E0,2.743E0,3.003E0,2.785E0,2.338E0,2.327E0,2.512E0,1.987E0,1.74E0,7.528E-2,2.238E-1,2.577E-1,1.787E-1,1.795E-1,1.46E-1,1.409E-1,1.435E-1,1.867E-1,0E0,2.381E-1,1.376E1,8.805E2,8.964E4,1.623E7,2.843E1,1.514E-1,2.022E-3,1.489E3,1.434E-3,5.844E-2,6.968E-1,6.322E1,1.473E2,7.657E1,1.122E-2,-1.54E2,-2.719E0,-1.029E1,2.432E0,1.395E0,2.179E0,-8.945E-1,-1.94E0,-3.634E-1,7.464E-1,-7.292E-1,-1.218E-1,-6.705E-1,-8.998E-1,7.694E-1,-1.419E-1,9.408E-3,3.234E-2,9.522E-2,-1.121E-2,5.028E-2,5.7E-2,0E0,1.588E-1,4.506E1,1.725E3,1.684E5,2.882E7,dog
5.917E0,3.547E-2,2.724E-3,1.849E2,1.428E-3,5.395E-2,0E0,1.222E1,0E0,0E0,0E0,1.505E1,5.839E0,3.4E0,2.185E0,2.041E0,2.546E0,3.764E0,2.771E0,2.93E0,4.698E0,4.282E0,5.317E0,4.67E0,2.041E-2,4.432E-2,2.267E-1,1.63E-1,1.882E-1,1.226E-1,1.397E-1,1.145E-1,1.237E-1,0E0,1.324E-1,4.802E0,2.08E2,3.513E4,7.349E6,2.195E1,1.114E-1,1.161E-3,1.707E3,2.259E-3,8.714E-2,0E0,4.571E1,0E0,0E0,0E0,-1.418E2,1.084E1,-1.608E1,-2.119E0,-2.082E0,-4.481E-1,-5.455E0,-8.413E-2,-6.49E0,-6.167E0,-7.441E-1,-6.489E0,2.957E0,-9.542E-1,9.063E-1,-1.152E-1,-2.391E-1,1.615E-1,-3.876E-2,9.161E-2,4.168E-2,7.705E-2,0E0,1.554E-1,3.051E1,9.326E2,1.257E5,2.443E7,dog
5.755E0,5.043E-2,2.181E-3,2.289E2,2.34E-3,8.647E-2,2.017E-2,1.044E1,0E0,0E0,0E0,2.688E1,3.552E0,4.627E0,2.673E0,2.433E0,2.484E0,2.204E0,2.456E0,2.046E0,3.096E0,2.433E0,3.855E0,3.351E0,1.631E-2,1.228E-1,3.146E-1,1.847E-1,1.332E-1,8.879E-2,1E-1,1.183E-1,1.015E-1,0E0,1.314E-1,6.819E0,4.552E2,4.244E4,9.066E6,1.715E1,9.846E-2,1.675E-3,1.711E3,5.853E-3,2.229E-1,4.045E-1,3.685E1,0E0,0E0,0E0,-1.239E2,1.739E1,-1.078E1,-1.798E0,7.281E-1,-1.247E0,-2.862E0,2.347E0,-5.522E0,-6.613E0,-5.468E-2,-1.043E1,-2.344E0,-9.678E-1,8.506E-1,-4.942E-2,-1.776E-1,-1.313E-2,5.4E-3,1.15E-1,1.316E-1,7.813E-2,0E0,3.566E-1,2.563E1,7.899E2,1.001E5,1.926E7,dog
6.809E0,4.602E-2,4.343E-3,2.842E2,2E-3,7.724E-2,0E0,1.543E1,0E0,0E0,0E0,2.229E1,5.255E0,7.338E0,2.133E0,2.811E0,2.563E0,1.942E0,2.698E0,2.983E0,5.277E0,3.593E0,4.217E0,3.228E0,2.137E-2,1.445E-1,2.874E-1,1.842E-1,1.616E-1,9.397E-2,1.457E-1,1.226E-1,1.298E-1,0E0,1.52E-1,6.62E0,4.704E2,6.462E4,1.237E7,1.862E1,1.01E-1,1.747E-3,1.691E3,3.233E-3,1.239E-1,0E0,3.897E1,0E0,0E0,0E0,-1.356E2,1.27E1,-9.962E0,-5.92E-1,-2.018E0,-2.863E-1,-2.914E0,2.169E0,-4.99E0,-3.933E0,-2.605E0,-8.465E0,-4.592E-1,-9.622E-1,8.419E-1,-1.458E-1,-5.666E-2,8.175E-2,1.994E-2,3.236E-2,5.585E-2,1.047E-1,0E0,2.085E-1,2.761E1,8.061E2,8.738E4,1.533E7,dog
3.403E0,2.894E-2,2.577E-3,1.913E2,1.514E-3,5.586E-2,4.499E-2,7.771E0,0E0,0E0,0E0,9.894E0,3.642E0,2.725E0,2.787E0,3.137E0,2.185E0,2.399E0,2.063E0,2.907E0,3.572E0,3.195E0,2.61E0,3.934E0,9.776E-3,6.069E-2,2.743E-1,1.368E-1,1.028E-1,9.789E-2,1.288E-1,9.838E-2,1.027E-1,0E0,7.341E-2,2.416E0,1.576E2,2.018E4,3.841E6,1.718E1,8.694E-2,7.95E-4,1.715E3,3.069E-3,1.159E-1,5.577E-1,3.641E1,0E0,0E0,0E0,-1.363E2,1.785E1,-1.272E1,-1.448E0,-2.658E0,-6.787E-1,-1.69E0,2.323E0,-4.046E0,-6.748E0,-6.05E-1,-8.482E0,-1.531E0,-9.703E-1,8.905E-1,-2.667E-2,-1.337E-1,-3.014E-2,7.629E-4,1.363E-1,1.363E-1,9.4E-2,0E0,1.774E-1,2.443E1,6.056E2,7.256E4,1.354E7,dog
3.723E0,3.063E-2,1.594E-3,1.985E2,1.503E-3,5.776E-2,3.681E-2,8.838E0,0E0,0E0,0E0,1.374E1,5.772E0,2.941E0,1.993E0,3.539E0,2.775E0,3.626E0,3.786E0,3.547E0,3.267E0,3.308E0,4.505E0,5.325E0,1.461E-2,3.696E-2,2.925E-1,1.323E-1,1.864E-1,1.172E-1,9.983E-2,8.922E-2,9.211E-2,0E0,1.039E-1,3.629E0,1.881E2,2.585E4,5.075E6,2.13E1,1.109E-1,7.367E-4,1.671E3,2.182E-3,8.409E-2,6.436E-1,4.586E1,0E0,0E0,0E0,-1.409E2,1.165E1,-1.616E1,-3.358E0,-2.342E0,-1.975E-1,-1.339E0,1.424E0,-5.813E0,-4.001E0,-9.395E-1,-6.085E0,2.584E0,-9.568E-1,9.12E-1,-1.672E-1,-1.608E-1,9.735E-2,4.71E-2,1.279E-1,6.739E-2,7.196E-2,0E0,1.436E-1,2.886E1,6.666E2,7.742E4,1.455E7,dog
4.567E0,3.266E-2,2.92E-3,1.682E2,2.264E-3,8.717E-2,0E0,9.253E0,0E0,0E0,0E0,1.952E1,8.815E0,3.652E0,2.057E0,2.465E0,3.302E0,4.085E0,3.539E0,2.245E0,3.206E0,2.674E0,6.859E0,3.489E0,1.564E-2,5.291E-2,2.541E-1,1.357E-1,1.54E-1,1.209E-1,1.165E-1,1.17E-1,1.057E-1,0E0,1.794E-1,5.241E0,2.123E2,2.795E4,5.744E6,2.112E1,1.048E-1,1.707E-3,1.622E3,2.862E-3,1.105E-1,0E0,4.352E1,0E0,0E0,0E0,-1.345E2,8.269E0,-1.563E1,-3.411E0,-3.432E0,9.366E-1,3.485E-2,1.692E0,-4.872E0,-2.486E0,-2.3E0,-3.666E0,9.693E-1,-9.573E-1,8.952E-1,-9.073E-2,-1.105E-1,1.389E-1,8.699E-2,1.13E-1,9.204E-2,1.157E-1,0E0,2.03E-1,3.041E1,7.799E2,9.185E4,1.724E7,dog
3.443E0,2.723E-2,2.132E-3,1.941E2,1.442E-3,5.201E-2,0E0,8.797E0,0E0,0E0,0E0,1.642E1,7.629E0,3.672E0,2.421E0,2.474E0,2.665E0,2.715E0,2.707E0,2.806E0,3.499E0,4.032E0,4.69E0,3.398E0,1.375E-2,5.967E-2,2.463E-1,1.439E-1,1.79E-1,1.09E-1,1.093E-1,9.037E-2,8.233E-2,0E0,1.222E-1,4.486E0,2.403E2,3.091E4,6.033E6,2.057E1,1.069E-1,8.888E-4,1.658E3,1.916E-3,7.292E-2,0E0,4.312E1,0E0,0E0,0E0,-1.4E2,1.199E1,-1.591E1,-2.081E0,-4.289E0,-9.763E-2,-1.369E0,1.715E0,-4.855E0,-2.197E0,-2.856E0,-4.969E0,2.495E0,-9.588E-1,8.995E-1,-1.861E-1,-1.79E-1,1.23E-1,8.29E-2,1.367E-1,7.841E-2,1.356E-1,0E0,1.435E-1,2.891E1,6.726E2,7.728E4,1.469E7,dog
4.224E0,3.139E-2,1.552E-3,2.791E2,1.251E-3,4.69E-2,1.736E-2,1.002E1,0E0,0E0,0E0,1.516E1,7.602E0,3.027E0,2.611E0,2.307E0,2.364E0,3.756E0,3.766E0,3.148E0,4.619E0,4.313E0,5.637E0,3.892E0,1.864E-2,5.894E-2,2.814E-1,1.523E-1,1.417E-1,1.106E-1,1.153E-1,1.342E-1,9.664E-2,0E0,9.855E-2,5.425E0,2.855E2,4.09E4,8.092E6,2.009E1,9.144E-2,6.855E-4,1.765E3,2.747E-3,1.046E-1,4.371E-1,4.142E1,0E0,0E0,0E0,-1.405E2,1.316E1,-1.464E1,-4.646E0,-4.625E0,-1.399E0,-3.589E0,2.555E0,-5.516E0,-4.178E0,1.676E0,-3.183E0,3.307E0,-9.624E-1,9.059E-1,1.752E-2,-6.607E-2,9.305E-2,1.268E-2,8.811E-2,8.177E-2,1.259E-1,0E0,1.621E-1,2.796E1,7.416E2,9.363E4,1.76E7,dog
